id,maintainable_item,part,position_1pm,failure_mode_tm,failure_cause_tm,work_order_type,work_order,work_order_desc,actual_start_date,actual_finish,equip_name,equip_id,notification,long_text_notification,material,material_desc,batch,purchase_item_text,operation,vendor,workstream,model,model_size,model_variant,edited_flag,censored,remove,cum_smu_hours,actual_materials_cost,actual_services_cost
731,HV Alternator Brushes: ALTR-BRSH-16,Brushes,,worn,Age,PM03,432900336,Acc. Damage Repairs from Fire,13/05/2017,29/05/2017,3131.01.04.74-TK020,3131.01.04.74-TK020,416459610,12.05.2017 15:07:57 UTC Jeff Dundas (DUNDJ) Phone +61432152858    Brief description of what occurred (e.g. basic sequence of events and impacts avoiding the use of personnel names):  Acc. Damage Repairs from Fire   *     Define work requirements; including known materials specialist labour special tools that are required:     *     *    ,10869861,"BRUSH,R318,KOMATSU VE4034",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,0,1,34513,85897.92,29238.52
761,Blower Pressure Sensor: SNSR-23,Sensor,,Inoperable,contamination,PM03,432939289,Brake degredation switch failed,19/06/2017,19/06/2017,3131.01.04.74-TK026,3131.01.04.74-TK026,416712461,15.06.2017 07:09:04 UTC Rebecca Benoit (COXRE) Phone +6149414948    Brief description of what occurred (e.g. basic sequence of events and impacts avoiding the use of personnel names):  Brake degredation switch has failed. No parts on site. order part PC1678 coming out of mackay 1 x electrician 2 hrs   *     Define work requirements; including known materials specialist labour special tools that are required:     *     *    ,10915560,"SWITCH,KOMATSU 58F0601860",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,0,0,19513,1706.09,0
762,Horn: HORN-21,Horn,,Failed,contamination,PM03,432940607,Horn U/S,19/06/2017,19/06/2017,3131.01.04.74-TK029,3131.01.04.74-TK029,416720594,16.06.2017 11:15:11 UTC Rebecca Benoit (COXRE) Phone +6149414948    Brief description of what occurred (e.g. basic sequence of events and impacts avoiding the use of personnel names):  Horn U/S Relay and fuse both changed. No improvement Fit with new horm assembly - 10859117 1 x f01 x 3 hours    *     Define work requirements; including known materials specialist labour special tools that are required:     *     *    ,10859117,"HORN,KOMATSU PC0244",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,0,0,19821,2511.78,0
733,HV Alternator Brushes: ALTR-BRSH-16,Brushes,,worn,Age,PM03,432901800,Replace contact tips RP1,14/05/2017,21/06/2017,3131.01.04.74-TK019,3131.01.04.74-TK019,416468374,14.05.2017 00:57:06 UTC Steve Partington (PARTS91) Phone +49404167 Duringf service founds contact tips needreplacing,10366692,"BRUSH,KOMATSU VE7260",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,0,0,33488,13632.61,0
734,HV Alternator Brushes: ALTR-BRSH-16,Brushes,,worn,Age,PM03,432901800,Replace contact tips RP1,14/05/2017,21/06/2017,3131.01.04.74-TK019,3131.01.04.74-TK019,416468374,14.05.2017 00:57:06 UTC Steve Partington (PARTS91) Phone +49404167 Duringf service founds contact tips needreplacing,10366693,"BRUSH,R320,KOMATSU VE7263",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,0,1,33488,13632.61,0
765,Grid Blower Motor Brushes: MOTR-BRSH-51,Motor Brush,R,,,PM02,427476749,16000H Elec Repl Motr Grid Blwr RH CORE,20/06/2017,20/06/2017,3131.01.04.74-TK024,3131.01.04.74-TK024,415602155,19.06.2017 22:24:56 UTC Mitchell Thorning (THORMC9) Profiled both LH RH blowers attached to notification. Looks like the RH blower has been changed already. Both motors profile well and are in good condition.  LH Blower Serial EE09030103 RH Blower Serial EE09040189 Truck Hours 33 155hrs,10369095,"MOTOR ASSY,BLOWER,KOMATSU XA4146",REPAIRED,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,1,0,33173,909.27,0
766,Grid Blower Motor: MOTR-51,Blower Motor,R,,,PM02,427476749,16000H Elec Repl Motr Grid Blwr RH CORE,20/06/2017,20/06/2017,3131.01.04.74-TK024,3131.01.04.74-TK024,415602155,19.06.2017 22:24:56 UTC Mitchell Thorning (THORMC9) Profiled both LH RH blowers attached to notification. Looks like the RH blower has been changed already. Both motors profile well and are in good condition.  LH Blower Serial EE09030103 RH Blower Serial EE09040189 Truck Hours 33 155hrs,10369095,"MOTOR ASSY,BLOWER,KOMATSU XA4146",REPAIRED,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,1,0,33173,909.27,0
767,Electronic Throttle Assembly: TASSY-01,Electronic Throttle Assembly,,Fails,Electrical Fault,PM03,432941230,C/O Accel Potentiometer,22/06/2017,22/06/2017,3131.01.04.74-TK019,3131.01.04.74-TK019,416723695,16.06.2017 23:34:53 UTC Mitchell Thorning (THORMC9)    Brief description of what occurred (e.g. basic sequence of events and impacts avoiding the use of personnel names):  Accel pedal input erratic propulsion fault. c/o potentiometer.   *     Define work requirements; including known materials specialist labour special tools that are required:  1 x Elect 2 hr 1 x 10831598 1 x 10891977   *     *      ,10831598,"THROTTLE,TREADLE,KOMATSU PB9506",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,0,0,34127,1315.73,0
735,RP Contactor Tip: CTIP-21,Contactor Tip,RPTip1,Worn,Age,PM03,432901800,Replace contact tips RP1,14/05/2017,21/06/2017,3131.01.04.74-TK019,3131.01.04.74-TK019,416468374,14.05.2017 00:57:06 UTC Steve Partington (PARTS91) Phone +49404167 Duringf service founds contact tips needreplacing,10858502,"TIP,CONTR,KOMATSU GE1836",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,0,0,33488,13632.61,0
736,Grid Blower Motor Brushes: MOTR-BRSH-51,Motor Brush,,Worn,Age,PM03,432901800,Replace contact tips RP1,14/05/2017,14/05/2017,RD19,3131.01.04.74-TK019,,,,,,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,0,0,33488,0,0
770,HV Alternator Brushes: ALTR-BRSH-16,Brushes,,,,PM03,432959672,Main alternator has failed,4/07/2017,9/07/2017,3131.01.04.74-TK020,3131.01.04.74-TK020,416861613,03.07.2017 05:09:32 UTC Corey Oliver (OLIVC91) Phone +61407754106    Brief description of what occurred (e.g. basic sequence of events and impacts avoiding the use of personnel names):  Main alternator has failed. 5 whys to be completed as well as downloads.   *     Define work requirements; including known materials specialist labour special tools that are required:     *     *     08.07.2017 16:09:09 UTC Stewart Ross (ROSSSX) Replaced alternator from RD13 as that alternator had approx 8000hrs as instructed by Heath Drendel from Komatsu. Diagnosis by C crew alternator shimmed and fitted by B crew. A crew finished off by re-fitting ducting and exhuast components at 35105 hrs,10366693,"BRUSH,R320,KOMATSU VE7263",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,1,0,35048,1272.99,0
737,Grid Blower Motor Brushes: MOTR-BRSH-51,Motor Brush,F,Worn,Age,PM01,414357898,Replace BM1 Brushes RD24,18/05/2017,19/05/2017,3131.01.04.74-TK024,3131.01.04.74-TK024,416262600,19.04.2017 13:41:34 UTC Corey Oliver (OLIVC91) Phone +61407754106    Brief description of what occurred (e.g. basic sequence of events and impacts avoiding the use of personnel names):  Replace BM1 brushes next service.  1 HV Electrician x 2hrs  11000648 x 8    *     Define work requirements; including known materials specialist labour special tools that are required:     *     *    ,11000648,"BRUSH,KOMATSU VE8445",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,0,0,32559,216.72,0
772,Alternator Field Static Exciter: AFSE-21,Exciter,,failed,wear and tear,PM03,432959540,AFSE needs changing,15/07/2017,15/07/2017,3131.01.04.74-TK020,3131.01.04.74-TK020,416859814,03.07.2017 01:30:20 UTC Ronald Piggott (PIGGR9)    Brief description of what occurred (e.g. basic sequence of events and impacts avoiding the use of personnel names):  DC link charging error need to replace the AFSE 1 x 10369113 1 x electrician 4 hrs   *     Define work requirements; including known materials specialist labour special tools that are required:     *     *    ,10369113,"EXCITER,ALTERNATOR,AFSE,KOMATSU PB8838",NEW,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,0,0,35236,32581.22,0
738,HV Alternator Brushes: ALTR-BRSH-16,Brushes,,worn,Age,PM03,432906024,Replace BM brushes,18/05/2017,18/05/2017,3131.01.04.74-TK022,3131.01.04.74-TK022,416496503,17.05.2017 15:45:50 UTC Corey Oliver (OLIVC91) Phone +61407754106    Brief description of what occurred (e.g. basic sequence of events and impacts avoiding the use of personnel names):  Replace BM brushes. C Crew will change out next week.   *     Define work requirements; including known materials specialist labour special tools that are required:     *     *    ,10366617,"BRUSH,SRB,KOMATSU GE0704",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,0,0,33131,8198.3,0
739,RP Contactor Tip: CTIP-21,Contactor Tip,RPTip1,Worn,Age,PM03,432906024,Replace BM brushes,18/05/2017,18/05/2017,3131.01.04.74-TK022,3131.01.04.74-TK022,416496503,17.05.2017 15:45:50 UTC Corey Oliver (OLIVC91) Phone +61407754106    Brief description of what occurred (e.g. basic sequence of events and impacts avoiding the use of personnel names):  Replace BM brushes. C Crew will change out next week.   *     Define work requirements; including known materials specialist labour special tools that are required:     *     *    ,10858502,"TIP,CONTR,KOMATSU GE1836",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,0,0,33131,8198.3,0
775,Retard Contactor: CTCR-21,Contactor,RP1,worn,age,PM03,432957538,Replace RP contactor assy.,15/07/2017,15/07/2017,3131.01.04.74-TK018,3131.01.04.74-TK018,416843723,01.07.2017 05:44:22 UTC Corey Oliver (OLIVC91) Phone +61407754106    Brief description of what occurred (e.g. basic sequence of events and impacts avoiding the use of personnel names):  Replace RP contactor assy.    *     Define work requirements; including known materials specialist labour special tools that are required:     *     *    ,10369098,"CONTACTOR,KOMATSU GE0647",REPAIRED,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,1,0,0,34459,11169.11,0
776,RP Contactor Tip: CTIP-21,Contactor Tip,RPTip1,Failed,Contactor Condition,PM03,432957538,Replace RP contactor assy.,15/07/2017,15/07/2017,3131.01.04.74-TK018,3131.01.04.74-TK018,416843723,01.07.2017 05:44:22 UTC Corey Oliver (OLIVC91) Phone +61407754106    Brief description of what occurred (e.g. basic sequence of events and impacts avoiding the use of personnel names):  Replace RP contactor assy.    *     Define work requirements; including known materials specialist labour special tools that are required:     *     *    ,10369098,"CONTACTOR,KOMATSU GE0647",REPAIRED,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,0,0,34459,11169.11,0
740,Grid Blower Motor Brushes: MOTR-BRSH-51,Motor Brush,R,Worn,Age,PM03,432906024,Replace BM brushes,18/05/2017,18/05/2017,RD22,3131.01.04.74-TK022,,,,,,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,0,0,33131,0,0
742,RP Contactor Tip: CTIP-21,Contactor Tip,RPTip2,Worn,Age,PM02,427563457,28D Svce PM3 RD26,20/05/2017,21/05/2017,3111.01.04.74-TK026,3111.01.04.74-TK026,415827614,20.05.2017 10:06:29 UTC Jamie Rayner (RAYNJI9) Phone 07 4940 4333 Found RP2 to be worn and requires C/O. Also noted that RP1 ARC chute is becommng very worn. 21.05.2017 13:19:09 UTC James Bayntun (BAYNJ9) Phone +61749805657  Service completed service sheets attached,10858502,"TIP,CONTR,KOMATSU GE1836",,,Blackwater Mine,,Drive System (HV),0.093,,,0,0,1,9612,3164.35,0
743,RP Contactor Tip: CTIP-21,Contactor Tip,RPTip1,Worn,Age,PM03,432906489,replace RP contact tips,20/05/2017,20/05/2017,3131.01.04.74-TK023,3131.01.04.74-TK023,416499786,18.05.2017 02:09:57 UTC Danny Wallace (WALLD92) Brief description of what occurred (e.g. basic sequence of events and impacts avoiding the use of personnel names) replace tips 2x e02 x 3hrs  *   Define work requirements; including known materials specialist labour special tools that are required   *   *  ,10858502,"TIP,CONTR,KOMATSU GE1836",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,0,0,33716,6062.36,0
744,RP Contactor Tip: CTIP-21,Contactor Tip,RPTip1,Worn,Age,PM03,432906490,Replace RP contacts,20/05/2017,20/05/2017,3131.01.04.74-TK030,3131.01.04.74-TK030,416499768,18.05.2017 02:00:17 UTC Danny Wallace (WALLD92)   Replace RP contacts worn down 2x eo2 3hrs    *     Define work requirements; including known materials specialist labour special tools that are required:     *     *    ,10858502,"TIP,CONTR,KOMATSU GE1836",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,0,0,19484,6062.36,0
745,RP Contactor Tip: CTIP-21,Contactor Tip,RPTip1,Worn,Age,PM02,427576874,28D Svce PM RD27,22/05/2017,23/05/2017,3111.01.04.74-TK027,3111.01.04.74-TK027,415862107,22.05.2017 08:59:59 UTC Jamie Rayner (RAYNJI9) Phone 07 4940 4333 During service and inspections i noticed that RP1 and RP2 required replacing. So i changed them out. 22.05.2017 15:01:27 UTC James Bayntun (BAYNJ9) Phone +61749805657 COMPLETED SERVICE SHEET ATTACHED,10858502,"TIP,CONTR,KOMATSU GE1836",,,Blackwater Mine,,Drive System (HV),0.093,,,0,0,0,9513,6195.53,0
782,Grid Blower Motor Brushes: MOTR-BRSH-51,Motor Brush,F,,,PM03,432977931,Grid blower delta fault,20/07/2017,21/07/2017,3131.01.04.74-TK027,3131.01.04.74-TK027,417035594,19.07.2017 04:10:42 UTC Ronald Piggott (PIGGR9)    Brief description of what occurred (e.g. basic sequence of events and impacts avoiding the use of personnel names): Grid blower delta fault the blowers have a different fan due to number on the name plate suspect this is causing an imbalance in current draw between the two blower motors as has occured at another site.    *     Define work requirements; including known materials specialist labour special tools that are required:     *     *    ,10855532,"MOTOR,SX,BLOWER,KOMATSU XA4146SERVRMKE",NEW,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,1,0,19881,-17634.83,0
783,Grid Blower Motor: MOTR-51,Blower Motor,F,Failed,Electrical Fault,PM03,432977931,Grid blower delta fault,20/07/2017,21/07/2017,3131.01.04.74-TK027,3131.01.04.74-TK027,417035594,19.07.2017 04:10:42 UTC Ronald Piggott (PIGGR9)    Brief description of what occurred (e.g. basic sequence of events and impacts avoiding the use of personnel names): Grid blower delta fault the blowers have a different fan due to number on the name plate suspect this is causing an imbalance in current draw between the two blower motors as has occured at another site.    *     Define work requirements; including known materials specialist labour special tools that are required:     *     *    ,10855532,"MOTOR,SX,BLOWER,KOMATSU XA4146SERVRMKE",NEW,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,0,0,19881,-17634.83,0
748,RP Contactor Tip: CTIP-21,Contactor Tip,RPTip1,Worn,Age,PM03,432917833,Replace Contactor Tips,28/05/2017,28/05/2017,3131.01.04.74-TK031,3131.01.04.74-TK031,416571084,27.05.2017 14:18:43 UTC Steven Williams (WILLST92) Phone +61748473242 Replace Contactor Tips from service inspection x 3 MN15 -E02 x 2hrs   Brief description of what occurred (e.g. basic sequence of events and impacts avoiding the use of personnel names):     *     Define work requirements; including known materials specialist labour special tools that are required:     *     *    ,10858502,"TIP,CONTR,KOMATSU GE1836",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,0,0,18464,6062.36,0
749,Arc Chutes: ACHUT-21,Arc Chutes,,worn,age,PM02,427621731,Mech Svce Truck Rear Dump RD32,2/06/2017,4/06/2017,3131.01.04.74-TK032,3131.01.04.74-TK032,415979418,,10366616,"CHUTE,ARC,KOMATSU GE0696",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,1,0,18932,5721.68,0
752,RP Contactor Tip: CTIP-21,Contactor Tip,RPTip2,Worn,Age,PM03,432920860,Propel fault,3/06/2017,3/06/2017,3111.01.04.74-TK028,3111.01.04.74-TK028,416589955,30.05.2017 03:29:53 UTC James Bayntun (BAYNJ9) Phone +61749805657  Brief description of what occurred (e.g. basic sequence of events and impacts avoiding the use of personnel names):  Reported that the machine is having propel retard faults   *  sent fitter down to investigate fault   Define work requirements; including known materials specialist labour special tools that are required:  1 fitter x 4hrs to investigate repair   *     *     03.06.2017 05:22:01 UTC Reece Robinson (ROBIR9) waited for grids from perth and brisbane fitted parts on 02.06.2017 tetsed and machine went back to work no issue.,10366621,"CONTACT KIT,RP,KOMATSU GE1075",,,Blackwater Mine,,Drive System (HV),0.093,,,0,0,1,9673,57475.62,0
753,RP Contactor Tip: CTIP-21,Contactor Tip,RPTip1,Worn,Age,PM03,432920860,Propel fault,3/06/2017,3/06/2017,3111.01.04.74-TK028,3111.01.04.74-TK028,416589955,30.05.2017 03:29:53 UTC James Bayntun (BAYNJ9) Phone +61749805657  Brief description of what occurred (e.g. basic sequence of events and impacts avoiding the use of personnel names):  Reported that the machine is having propel retard faults   *  sent fitter down to investigate fault   Define work requirements; including known materials specialist labour special tools that are required:  1 fitter x 4hrs to investigate repair   *     *     03.06.2017 05:22:01 UTC Reece Robinson (ROBIR9) waited for grids from perth and brisbane fitted parts on 02.06.2017 tetsed and machine went back to work no issue.,10858502,"TIP,CONTR,KOMATSU GE1836",,,Blackwater Mine,,Drive System (HV),0.093,,,0,0,0,9673,57475.62,0
755,RP Contactor Tip: CTIP-21,Contactor Tip,RPTip1,Worn,Age,PM03,432937283,Replace RP contactor tips,13/06/2017,13/06/2017,3131.01.04.74-TK023,3131.01.04.74-TK023,416696819,13.06.2017 09:21:18 UTC Corey Oliver (OLIVC91) Phone +61407754106    Brief description of what occurred (e.g. basic sequence of events and impacts avoiding the use of personnel names):  Replace RP contactor tips and arc chutes.   *     Define work requirements; including known materials specialist labour special tools that are required:     *     *    ,10366621,"CONTACT KIT,RP,KOMATSU GE1075",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,0,0,34122,6382,0
757,RP Contactor Tip: CTIP-21,Contactor Tip,RPTip2,Worn,Age,PM03,432939067,RP1 contactor tip to be replace,15/06/2017,15/06/2017,3131.01.04.74-TK022,3131.01.04.74-TK022,416710142,15.06.2017 02:41:44 UTC Rebecca Benoit (COXRE) Phone +6149414948 RP1 contactor tip to be replace,10858502,"TIP,CONTR,KOMATSU GE1836",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,0,1,33646,7106.99,0
759,RP Contactor Tip: CTIP-21,Contactor Tip,RPTip1,Worn,Age,PM03,432940108,Replace welded RP contacts,17/06/2017,17/06/2017,3131.01.04.74-TK025,3131.01.04.74-TK025,416716860,16.06.2017 01:42:03 UTC David Brook Brook (BROOD1)    Brief description of what occurred (e.g. basic sequence of events and impacts avoiding the use of personnel names):     * Machine lost propelltion RP contacts welded together . Replace contacts . 1x HV fitter 2hrs 1x RP contacts 10858502 1x pivot 10879568    Define work requirements; including known materials specialist labour special tools that are required:     *     *      ,10858502,"TIP,CONTR,KOMATSU GE1836",,,Goonyella Riverside Mine,,Drive System (HV),0.093,,,0,0,0,32997,5629.74,0
